0.000000e+00	5.002726e-14
2.083333e-05	3.662109e-03
4.166667e-05	5.706787e-03
6.250000e-05	9.735107e-03
8.333333e-05	1.205444e-02
1.041667e-04	1.550293e-02
1.250000e-04	1.837158e-02
1.458333e-04	2.108765e-02
1.666667e-04	2.459717e-02
1.875000e-04	2.661133e-02
2.083333e-04	3.057861e-02
2.291667e-04	3.210449e-02
2.500000e-04	3.631592e-02
2.708333e-04	3.768921e-02
2.916667e-04	4.174805e-02
3.125000e-04	4.330444e-02
3.333333e-04	4.687500e-02
3.541667e-04	4.898071e-02
3.750000e-04	5.178833e-02
3.958333e-04	5.462646e-02
4.166667e-04	5.657959e-02
4.375000e-04	6.011963e-02
4.583333e-04	6.134033e-02
4.791667e-04	6.536865e-02
5.000000e-04	6.616211e-02
5.208333e-04	7.034302e-02
5.416667e-04	7.110596e-02
5.625000e-04	7.495117e-02
5.833333e-04	7.617188e-02
6.041667e-04	7.928467e-02
6.250000e-04	8.132935e-02
6.458333e-04	8.334351e-02
6.666667e-04	8.645630e-02
6.875000e-04	8.731079e-02
7.083333e-04	9.146118e-02
7.291667e-04	9.133911e-02
7.500000e-04	9.613037e-02
7.708333e-04	9.552002e-02
7.916667e-04	1.004028e-01
8.125000e-04	1.000061e-01
8.333333e-04	1.041870e-01
8.541667e-04	1.047974e-01
8.750000e-04	1.074219e-01
8.958333e-04	1.099548e-01
9.166667e-04	1.102295e-01
9.375000e-04	1.152954e-01
9.583333e-04	1.127625e-01
9.791667e-04	1.206970e-01
1.000000e-03	1.151428e-01
1.020833e-03	1.259460e-01
1.041667e-03	1.176453e-01
1.062500e-03	1.308594e-01
1.083333e-03	1.202087e-01
1.104167e-03	1.362915e-01
1.125000e-03	1.137695e-01
1.145833e-03	-1.002197e-01
1.166667e-03	-1.467590e-01
1.187500e-03	-1.262512e-01
1.208333e-03	-1.454163e-01
1.229167e-03	-1.323853e-01
1.250000e-03	-1.466370e-01
1.270833e-03	-1.378174e-01
1.291667e-03	-1.479187e-01
1.312500e-03	-1.431885e-01
1.333333e-03	-1.492004e-01
1.354167e-03	-1.483459e-01
1.375000e-03	-1.506348e-01
1.395833e-03	-1.531067e-01
1.416667e-03	-1.524048e-01
1.437500e-03	-1.573181e-01
1.458333e-03	-1.546936e-01
1.479167e-03	-1.608582e-01
1.500000e-03	-1.575317e-01
1.520833e-03	-1.636963e-01
1.541667e-03	-1.609192e-01
1.562500e-03	-1.659241e-01
1.583333e-03	-1.646729e-01
1.604167e-03	-1.677551e-01
1.625000e-03	-1.686096e-01
1.645833e-03	-1.694336e-01
1.666667e-03	-1.724854e-01
1.687500e-03	-1.712036e-01
1.708333e-03	-1.760254e-01
1.729167e-03	-1.732788e-01
1.750000e-03	-1.790161e-01
1.770833e-03	-1.758423e-01
1.791667e-03	-1.813965e-01
1.812500e-03	-1.789551e-01
1.833333e-03	-1.831665e-01
1.854167e-03	-1.824951e-01
1.875000e-03	-1.844482e-01
1.895833e-03	-1.863403e-01
1.916667e-03	-1.854858e-01
1.937500e-03	-1.901550e-01
1.958333e-03	-1.865540e-01
1.979167e-03	-1.936646e-01
2.000000e-03	-1.880493e-01
2.020833e-03	-1.964722e-01
2.041667e-03	-1.902771e-01
2.062500e-03	-1.983337e-01
2.083333e-03	-1.935120e-01
2.104167e-03	-1.989136e-01
2.125000e-03	-1.980896e-01
2.145833e-03	-1.979370e-01
2.166667e-03	-2.044067e-01
2.187500e-03	-1.945496e-01
2.208333e-03	-2.142334e-01
2.229167e-03	-1.845703e-01
2.250000e-03	-2.413635e-01
2.270833e-03	-3.417969e-02
2.291667e-03	2.374268e-01
2.312500e-03	1.942139e-01
2.333333e-03	2.149353e-01
2.354167e-03	2.075806e-01
2.375000e-03	2.099915e-01
2.395833e-03	2.141113e-01
2.416667e-03	2.088013e-01
2.437500e-03	2.180176e-01
2.458333e-03	2.095032e-01
2.479167e-03	2.202759e-01
2.500000e-03	2.115784e-01
2.520833e-03	2.213135e-01
2.541667e-03	2.145386e-01
2.562500e-03	2.216187e-01
2.583333e-03	2.179871e-01
2.604167e-03	2.215271e-01
2.625000e-03	2.215576e-01
2.645833e-03	2.214661e-01
2.666667e-03	2.248230e-01
2.687500e-03	2.217712e-01
2.708333e-03	2.275085e-01
2.729167e-03	2.227173e-01
2.750000e-03	2.294312e-01
2.770833e-03	2.243958e-01
2.791667e-03	2.305603e-01
2.812500e-03	2.267456e-01
2.833333e-03	2.310486e-01
2.854167e-03	2.295837e-01
2.875000e-03	2.311096e-01
2.895833e-03	2.326050e-01
2.916667e-03	2.310791e-01
2.937500e-03	2.354736e-01
2.958333e-03	2.313232e-01
2.979167e-03	2.378540e-01
3.000000e-03	2.321472e-01
3.020833e-03	2.394714e-01
3.041667e-03	2.337646e-01
3.062500e-03	2.401733e-01
3.083333e-03	2.362366e-01
3.104167e-03	2.400208e-01
3.125000e-03	2.394714e-01
3.145833e-03	2.391052e-01
